Publication,Code,AdditionalTaxonomicInfo,Genus,Species,CurrentGenus,CurrentSpecies,ForamEcogroup,EcoGroupPub,,Sample Name,Mineralogy,Lab,Forams,MarineMetazoa,Teeth,NaturalSynthetic,Mollusk,Lake,Corals,N,D47,D47error,Temperature_C,Temperature,TempError_C,TempError,d18O water,d18O water SD,Acid T,pH,Source,,,,,,,,,
2015,Kluge,,,,,,,,,NA8-80C-Salt,mix,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.474,0.017,79.9,8.023,0.5,0.023,,,70/90,,Petersen,,,,,,,,,
2015,Kluge,,,,,,,,,1-23C-NoSalt,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.612,0.003,23.5,11.363,0.5,0.038,,,70/90,,Petersen,,,,,,,,,
2015,Kluge,,,,,,,,,NA1-23C-Salt,V,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.610,0.003,23.5,11.363,0.5,0.038,,,70/90,,Petersen,,,,,,,,,
2015,Kluge,,,,,,,,,7-70C-NoSalt,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.495,0.007,69.9,8.497,0.5,0.025,,,70/90,,Petersen,,,,,,,,,
2015,Kluge,,,,,,,,,R125C,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.616,0.013,25.0,11.249,2.0,0.149,,,70/90,,Petersen,,,,,,,,,
2015,Kluge,,,,,,,,,R380C,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.484,0.011,80.0,8.018,2.0,0.090,,,70/90,,Petersen,,,,,,,,,
2015,Kluge,,,,,,,,,R250C,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.536,0.012,50.0,9.576,2.0,0.117,,,70/90,,Petersen,,,,,,,,,
2015,Kluge,,,,,,,,,R6150C,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.374,0.008,150.0,5.585,2.0,0.052,,,70/90,,Petersen,,,,,,,,,
2015,Kluge,,,,,,,,,R8200C,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.344,0.007,200.0,4.467,2.0,0.038,,,70/90,,Petersen,,,,,,,,,
2015,Kluge,,,,,,,,,R4100C,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.460,0.007,100.0,7.182,2.0,0.076,,,70/90,,Petersen,,,,,,,,,
2015,Kluge,,,,,,,,,5-50C-NoSalt,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.528,0.013,49.6,9.600,0.5,0.030,,,70/90,,Petersen,,,,,,,,,
2015,Kluge,,,,,,,,,NA6-50C-Salt,V,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.525,0.013,49.6,9.600,0.5,0.030,,,70/90,,Petersen,,,,,,,,,
2015,Kluge,,,,,,,,,R5125C,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.404,0.014,125.0,6.308,2.0,0.063,,,70/90,,Petersen,,,,,,,,,
2015,Kluge,,,,,,,,,10-90C-NoSalt,A,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.426,0.026,91.0,7.541,0.5,0.021,,,70/90,,Petersen,,,,,,,,,
2015,Kluge,,,,,,,,,R10250C,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.304,0.022,250.0,3.654,2.0,0.028,,,70/90,,Petersen,,,,,,,,,
2015,Kluge,,,,,,,,,3-37C-NoSalt,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,1,0.526,0.000,37.5,10.362,0.5,0.033,,,70/90,,Petersen,,,,,,,,,
2015,Kluge,,,,,,,,,Na4-37C-Salt,V,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,1,0.525,0.000,37.5,10.362,0.5,0.033,,,70/90,,Petersen,,,,,,,,,
2015,Kluge,,,,,,,,,R9225C,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.313,0.011,225.0,4.030,2.0,0.032,,,70/90,,Petersen,,,,,,,,,
2015,Kluge,,,,,,,,,R7175C,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.360,0.009,175.0,4.979,2.0,0.044,,,70/90,,Petersen,,,,,,,,,
2012,Passey and Henkes,,,,,,,,,NE-CC-1-650-RDX003,C,JohnsHopkins,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.199,0.000,650.0,1.173,3.0,0.008,,,,,,,,,,,,,,
2012,Passey and Henkes,,,,,,,,,NE-CC-1-600-RDX009,C,JohnsHopkins,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.225,0.004,600.0,1.312,3.0,0.009,,,,,,,,,,,,,,
2012,Passey and Henkes,,,,,,,,,NE-CC-1-700-RDX030,C,JohnsHopkins,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.208,0.001,700.0,1.056,3.0,0.006,,,,,,,,,,,,,,
2012,Passey and Henkes,,,,,,,,,NE-CC-1-560-RDX048,C,JohnsHopkins,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.217,0.003,560.0,1.441,3.0,0.010,,,,,,,,,,,,,,
2012,Passey and Henkes,,,,,,,,,NE-CC-1-800-RDX056,C,JohnsHopkins,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.211,0.002,800.0,0.868,3.0,0.005,,,,,,,,,,,,,,
2012,Passey and Henkes,,,,,,,,,MGB-CC-1-475-RDX116,C,JohnsHopkins,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.229,0.003,475.0,1.787,3.0,0.014,,,,,,,,,,,,,,
2018,van Dijk - 115 C ACID,,,,,,,,,8.5,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,14,0.632,0.009,8.5,12.606,1.0,0.089,,,115,,,,,,,,,,,
2018,van Dijk - 115 C ACID,,,,,,,,,18,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,12,0.562,0.007,18.0,11.797,1.0,0.081,,,115,,,,,,,,,,,
2018,van Dijk - 115 C ACID,,,,,,,,,23,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,13,0.546,0.005,23.0,11.402,1.0,0.077,,,115,,,,,,,,,,,
2018,van Dijk - 115 C ACID,,,,,,,,,27.5,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,15,0.571,0.013,27.5,11.063,1.0,0.073,,,115,,,,,,,,,,,
2018,van Dijk - 115 C ACID,,,,,,,,,37,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,15,0.538,0.015,37.0,10.396,1.0,0.067,,,115,,,,,,,,,,,
2018,van Dijk - 115 C ACID,,,,,,,,,42,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,12,0.512,0.013,42.0,10.069,1.0,0.064,,,115,,,,,,,,,,,
2018,van Dijk - 115 C ACID,,,,,,,,,47,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.510,0.018,47.0,9.756,1.0,0.061,,,115,,,,,,,,,,,
2018,van Dijk - 115 C ACID,,,,,,,,,52,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,15,0.483,0.008,52.0,9.459,1.0,0.058,,,115,,,,,,,,,,,
2018,van Dijk - 115 C ACID,,,,,,,,,57,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,15,0.469,0.017,57.0,9.174,1.0,0.055,,,115,,,,,,,,,,,
2018,van Dijk - 115 C ACID,,,,,,,,,62,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,13,0.468,0.015,62.0,8.903,1.0,0.053,,,115,,,,,,,,,,,
2018,van Dijk - 115 C ACID,,,,,,,,,250,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,18,0.237,0.010,250.0,3.654,10.0,0.136,,,115,,,,,,,,,,,
2018,van Dijk - 115 C ACID,,,,,,,,,400,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,7,0.150,0.018,400.0,2.207,10.0,0.064,,,115,,,,,,,,,,,
2018,van Dijk - 115 C ACID,,,,,,,,,800,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.125,0.009,800.0,0.868,10.0,0.016,,,115,,,,,,,,,,,
2018,van Dijk - 115 C ACID,,,,,,,,,800,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.124,0.008,800.0,0.868,10.0,0.016,,,115,,,,,,,,,,,
2018,van Dijk - 70 C ACID,,,,,,,,,8.5,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,14,0.586,0.014,8.5,12.606,1.0,0.089,,,70,,,,,,,,,,,
2018,van Dijk - 70 C ACID,,,,,,,,,18,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,12,0.556,0.016,18.0,11.797,1.0,0.081,,,70,,,,,,,,,,,
2018,van Dijk - 70 C ACID,,,,,,,,,27.5,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,15,0.538,0.029,27.5,11.063,1.0,0.073,,,70,,,,,,,,,,,
2018,van Dijk - 70 C ACID,,,,,,,,,37,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,15,0.514,0.030,37.0,10.396,1.0,0.067,,,70,,,,,,,,,,,
2018,van Dijk - 70 C ACID,,,,,,,,,52,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,15,0.456,0.022,52.0,9.459,1.0,0.058,,,70,,,,,,,,,,,
2018,van Dijk - 70 C ACID,,,,,,,,,57,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,13,0.446,0.019,62.0,8.903,1.0,0.053,,,70,,,,,,,,,,,
2019,Loffler,,Loxodonta ,africana,Loxodonta ,africana,,,,Elephant tooth Enamel,Apatite,Goethe,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,49,0.577,0.002,37.0,10.396,1.0,0.067,,,110,,,,,,,,,,,
2019,Loffler,,Loxodonta ,africana,Loxodonta ,africana,,,,Elephant tooth dentine,Apatite,Goethe,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,17,0.582,0.004,37.0,10.396,1.0,0.067,,,110,,,,,,,,,,,
2019,Loffler,,Somniosus,microcephalus,Somniosus,microcephalus,,,,GL Shark enameloid,Apatite,Goethe,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,10,0.655,0.003,1.0,13.305,2.0,0.192,,,110,,,,,,,,,,,
2019,Loffler,,Somniosus,microcephalus,Somniosus,microcephalus,,,,GL shark dentine,Apatite,Goethe,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,16,0.667,0.008,1.0,13.305,2.0,0.192,,,110,,,,,,,,,,,
2019,Loffler,,Charcarius,taurus,Charcarius,taurus,,,,ST Shark dentine,Apatite,Goethe,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,13,0.619,0.007,20.0,11.636,1.0,0.079,,,110,,,,,,,,,,,
2019,Loffler,,,,,,,,,Synthetic Apatite,Apatite,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.652,0.005,7.0,12.741,1.0,0.090,,,110,,,,,,,,,,,
2019,Loffler,,,,,,,,,Synthetic Apatite,Apatite,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,7,0.526,0.008,59.0,9.064,0.5,0.027,,,110,,,,,,,,,,,
2019,Loffler,,,,,,,,,Synthetic Apatite,Apatite,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,6,0.507,0.004,80.0,8.018,0.5,0.023,,,110,,,,,,,,,,,
2019,Piaseki,Foraminifera,Amphistegina,Amphistegina lessoni,Amphistegina,Amphistegina lessoni,Unknown,,,94MC-G Amphistegina lessoni,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,27,0.602,0.005,26.4,11.145,1.4,0.106,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Amphisterigina,Amphisterigina radiata,Amphisterigina,Amphisterigina radiata,Unknown,,,19MC-G Amphisterigina radiata,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,15,0.614,0.006,20.7,11.581,1.3,0.102,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Cibicides,Cibicides lobatus,Cibicidoides,Cibicidoides lobatulus,Unknown,,,SO213-71-2 Cibicides lobatus,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.652,0.005,6.6,12.778,1.4,0.125,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Cibicidoides,Cibicidoides mundulus,Cibicidoides,Cibicidoides mundulus,Unknown,,,MP46-MC Cibicidoides mundulus,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,11,0.661,0.010,14.6,12.077,1.0,0.080,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Cibicidoides,Cibicidoides pachyderma,Cibicidoides,Cibicidoides pachyderma,Unknown,,,13MC-G Cibicidoides pachyderma,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,14,0.660,0.008,11.3,12.359,2.5,0.216,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Cibicidoides,Cibicidoides pachyderma,Cibicidoides,Cibicidoides pachyderma,Unknown,,,50MC-G Cibicidoides pachyderma,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,33,0.653,0.006,13.7,12.153,1.0,0.083,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Cibicidoides,Cibicidoides pachyderma,Cibicidoides,Cibicidoides pachyderma,Unknown,,,53MC-G Cibicidoides pachyderma,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,14,0.645,0.009,12.1,12.290,1.0,0.087,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Cibicidoides,Cibicidoides pachyderma,Cibicidoides,Cibicidoides pachyderma,Unknown,,,89MC-G Cibicidoides pachyderma,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.619,0.023,17.6,11.829,1.0,0.077,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Cibicidoides,Cibicidoides pachyderma,Cibicidoides,Cibicidoides pachyderma,Unknown,,,GS07-150-22-1 Cibicidoides pachyderma,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,13,0.695,0.012,6.0,12.833,1.0,0.093,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Cibicidoides,Cibicidoides pachyderma,Cibicidoides,Cibicidoides pachyderma,Unknown,,,MP46-MC Cibicidoides pachyderma,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.668,0.010,14.4,12.094,0.9,0.079,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Cibicidoides,Cibicidoides pachyderma,Cibicidoides,Cibicidoides pachyderma,Unknown,,,SO213-54-4 Cibicidoides pachyderma,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.665,0.011,4.3,12.991,1.1,0.101,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Hoeglundina,Hoeglundina elegans,Hoeglundina,Hoeglundina elegans,Unknown,,,13MC-G Hoeglundina elegans,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.642,0.010,7.7,12.678,0.9,0.084,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Hoeglundina,Hoeglundina elegans,Hoeglundina,Hoeglundina elegans,Unknown,,,13MC-G Hoeglundina elegans,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,14,0.667,0.013,6.7,12.769,1.2,0.106,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Hoeglundina,Hoeglundina elegans,Hoeglundina,Hoeglundina elegans,Unknown,,,19MC-G Hoeglundina elegans,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.693,0.009,11.7,12.324,0.9,0.080,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Hoeglundina,Hoeglundina elegans,Hoeglundina,Hoeglundina elegans,Unknown,,,89MC-G Hoeglundina elegans,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,26,0.617,0.007,19.3,11.692,6.6,0.513,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Hoeglundina,Hoeglundina elegans,Hoeglundina,Hoeglundina elegans,Unknown,,,94MC-G Hoeglundina elegans,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,21,0.616,0.007,17.0,11.878,2.4,0.195,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Hoeglundina,Hoeglundina elegans,Hoeglundina,Hoeglundina elegans,Unknown,,,MP46-MC Hoeglundina elegans,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.636,0.009,11.3,12.359,0.9,0.080,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Lenticulina,Lenticulina convergens,Lenticulina,Lenticulina convergens,Unknown,,,13MC-G Lenticulina convergens,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.641,0.011,10.4,12.438,1.1,0.097,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Lenticulina,Lenticulina convergens,Lenticulina,Lenticulina convergens,Unknown,,,19MC-G Lenticulina convergens,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,13,0.648,0.009,18.1,11.789,1.4,0.109,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Lenticulina,Lenticulina convergens,Lenticulina,Lenticulina convergens,Unknown,,,50MC-G Lenticulina convergens,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,11,0.671,0.009,14.4,12.094,1.0,0.085,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Lenticulina,Lenticulina convergens,Lenticulina,Lenticulina convergens,Unknown,,,53MC-G Lenticulina convergens,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,11,0.659,0.009,11.4,12.350,1.1,0.098,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Lenticulina,Lenticulina iota,Lenticulina,Lenticulina iota,Unknown,,,13MC-G Lenticulina iota,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,10,0.639,0.009,11.3,12.359,1.2,0.107,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Lenticulina,Lenticulina iota,Lenticulina,Lenticulina iota,Unknown,,,19MC-G Lenticulina iota,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,13,0.648,0.005,14.8,12.061,1.0,0.083,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Lenticulina,Lenticulina iota,Lenticulina,Lenticulina iota,Unknown,,,53MC-G Lenticulina iota,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,43,0.651,0.004,12.2,12.281,1.3,0.114,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Lenticulina,Lenticulina iota,Lenticulina,Lenticulina iota,Unknown,,,94MC-G Lenticulina iota,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.624,0.025,19.4,11.684,1.4,0.109,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Lenticulina,Lenticulina spp,Lenticulina,Lenticulina spp,Unknown,,,89MC-G Lenticulina spp,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.634,0.010,17.7,11.821,1.1,0.086,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Melonis,Melonis barleannum,Melonis,Melonis affinis,Unknown,,,GS06-144-19 Melonis barleannum,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,20,0.694,0.008,3.3,13.085,1.4,0.132,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Melonis,Melonis spp,Melonis,Melonis spp,Unknown,,,MP46-MC Melonis spp,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.635,0.012,14.1,12.119,2.7,0.221,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Oridorsalus,Oridorsalus umbonatus,Oridorsalis,Oridorsalis umbonatus,Unknown,,,94MC-G Oridorsalis umbonatus,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.635,0.014,18.9,11.724,1.0,0.077,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Planulina,Planulina ariminensis,Planulina,Planulina ariminensis,Unknown,,,GS07-150-22-1 Planulina ariminensis,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.646,0.007,6.8,12.760,1.3,0.120,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Pyrgo,Pyrgo serrata,Pyrgo,Pyrgo serrata,Unknown,,,13MC-G Pyrgo serrata,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,10,0.648,0.013,7.3,12.714,1.0,0.093,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Pyrgo,Pyrgo serrata,Pyrgo,Pyrgo serrata,Unknown,,,53MC-G Pyrgo serrata,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,20,0.682,0.009,8.0,12.651,1.0,0.093,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Pyrgo,Pyrgo spp,Pyrgo,Pyrgo spp,Unknown,,,19MC-G Pyrgo spp,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.625,0.020,13.4,12.179,2.1,0.174,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Pyrgo,Pyrgo spp,Pyrgo,Pyrgo spp,Unknown,,,50MC-G Pyrgo spp,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.611,0.009,13.1,12.204,1.0,0.087,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Pyrgo,Pyrgo spp,Pyrgo,Pyrgo spp,Unknown,,,89MC-G Pyrgo spp,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.632,0.012,15.0,12.044,1.7,0.143,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Pyrgo,Pyrgo spp,Pyrgo,Pyrgo spp,Unknown,,,GS07-150-17-2 Pyrgo spp,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,21,0.675,0.005,4.0,13.019,2.2,0.203,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Pyrgo,Pyrgo spp,Pyrgo,Pyrgo spp,Unknown,,,GS07-150-22-1 Pyrgo spp,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,42,0.660,0.008,5.6,12.870,1.5,0.133,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Uvigerina,Uvigerina mediterranea,Uvigerina,Uvigerina mediterranea,Unknown,,,94MC-G Uvigerina mediteranea,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,15,0.603,0.010,16.9,11.887,0.9,0.076,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Uvigerina,Uvigerina mediterranea,Uvigerina,Uvigerina mediterranea,Unknown,,,MP43-BC Uvigerina mediteranea,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,33,0.634,0.007,12.6,12.247,1.0,0.084,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Uvigerina,Uvigerina peregrina,Uvigerina,Uvigerina peregrina,Unknown,,,MP46-MC Uvigerina mediteranea,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.635,0.004,12.5,12.256,1.0,0.087,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Uvigerina,Uvigerina peregrina,Uvigerina,Uvigerina peregrina,Unknown,,,SO213-71-2 Uvigerina mediteranea,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,12,0.666,0.006,3.9,13.028,2.4,0.224,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Uvigerina,Uvigerina peregrina,Uvigerina,Uvigerina peregrina,Unknown,,,13MC-G Uvigerina perigrina,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,24,0.656,0.007,10.0,12.473,1.0,0.091,,,70,,,,,,,,,,,
2019,Piaseki,Foraminifera,Uvigerina,Uvigerina peregrina,Uvigerina,Uvigerina peregrina,Unknown,,,13MC-G Uvigerina perigrina,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,29,0.655,0.007,11.5,12.342,1.4,0.124,,,70,,,,,,,,,,,
2020,Meinike,Foraminifera,Globigerina,Globigerina bulloides,Globigerina,Globigerina bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,GS06-144-19MC Globigerina bulloides,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,18,0.634,0.006,9.2,12.544,1.1,0.098,0.33,0.22,70,,,,,,,,,,,
2020,Meinike,Foraminifera,Globigerina,Globigerina bulloides,Globigerina,Globigerina bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,CD107 A ML 5A Globigerina bulloides,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,30,0.635,0.006,10.9,12.394,1.3,0.114,0.33,0.29,70,,,,,,,,,,,
